username,date,signal
KOFETH,2018-04-23 06:46:12,0
KOFETH,2018-04-20 10:35:23,0
KOFETH,2018-04-19 13:16:57,0
KOFETH,2018-04-19 12:44:53,0
KOFETH,2018-04-19 06:46:19,0
KOFETH,2018-04-18 08:29:33,0
KOFETH,2018-04-18 06:35:04,0
KOFETH,2018-04-17 15:22:41,0
KOFETH,2018-04-17 08:12:48,0
KOFETH,2018-04-16 10:29:08,0
KOFETH,2018-04-16 10:04:43,0
KOFETH,2018-04-16 07:23:59,0
KOFETH,2018-04-15 18:41:35,0
KOFETH,2018-04-15 11:00:01,0
KOFETH,2018-04-13 08:24:36,0
KOFETH,2018-04-11 12:04:24,0
KOFETH,2018-04-10 08:30:37,0
KOFETH,2018-04-09 11:36:29,0
KOFETH,2018-04-06 09:06:58,0
KOFETH,2018-04-06 08:30:09,0
KOFETH,2018-04-06 08:11:21,0
KOFETH,2018-04-06 07:44:55,0
KOFETH,2018-04-06 06:33:06,0
KOFETH,2018-04-05 07:31:51,0
KOFETH,2018-04-04 08:51:38,0
KOFETH,2018-04-03 15:40:55,0
KOFETH,2018-03-29 07:34:10,0
KOFETH,2018-03-29 07:33:43,0
KOFETH,2018-03-28 16:51:13,0
KOFETH,2018-03-28 10:08:01,0
KOFETH,2018-03-28 08:45:33,0
KOFETH,2018-03-28 08:19:13,0
KOFETH,2018-03-28 06:29:54,0
KOFETH,2018-03-27 13:46:24,0
KOFETH,2018-03-27 13:40:24,0
KOFETH,2018-03-27 13:36:24,0
KOFETH,2018-03-26 09:58:37,0
KOFETH,2018-03-26 09:52:06,0
KOFETH,2018-03-23 14:42:31,0
KOFETH,2018-03-23 14:04:11,0
KOFETH,2018-03-23 13:32:32,0
KOFETH,2018-03-23 08:31:13,0
KOFETH,2018-03-22 11:13:45,0
KOFETH,2018-03-22 11:10:36,0
KOFETH,2018-03-20 08:06:21,0
KOFETH,2018-03-16 13:53:28,0
KOFETH,2018-03-16 10:23:37,0
KOFETH,2018-03-13 09:59:10,0
KOFETH,2018-03-09 10:49:14,0
KOFETH,2018-03-08 16:35:54,0
KOFETH,2018-03-06 17:55:13,0
KOFETH,2018-03-06 13:18:31,1
KOFETH,2018-03-05 11:42:19,0
KOFETH,2018-03-05 11:38:23,0
KOFETH,2018-03-05 09:18:22,0
KOFETH,2018-03-02 14:46:43,0
KOFETH,2018-03-02 14:36:22,0
KOFETH,2018-03-02 10:31:42,0
KOFETH,2018-03-02 09:44:28,0
KOFETH,2018-03-02 07:30:26,0
KOFETH,2018-03-01 08:19:50,0
KOFETH,2018-02-28 11:49:08,0
KOFETH,2018-02-28 08:12:08,0
KOFETH,2018-02-28 08:10:32,0
KOFETH,2018-02-28 08:07:52,0
KOFETH,2018-02-22 16:08:11,0
KOFETH,2018-02-22 14:28:52,0
KOFETH,2018-02-22 11:29:20,0
KOFETH,2018-02-19 10:02:40,0
KOFETH,2018-02-14 21:26:59,0
KOFETH,2018-02-14 10:22:08,0
KOFETH,2018-02-14 09:34:48,-1
KOFETH,2018-02-13 09:39:17,0
KOFETH,2018-02-12 15:49:19,0
KOFETH,2018-02-12 09:14:21,0
